,ID,SP_ID,Int_Name,Area_Rep,Area_GIS,PA_type,PA_DEF,IUCN_CAT,RealmNr,COUNTRY,ISO3,ODA_status,ODA,SR_B,Prop_SR_B,SR_M,Prop_SR_M,SR_A,Prop_SR_A,SR_R,Prop_SR_R,RSR_B,RSR_M,RSR_A,RSR_R,PE_WMean_B,PE_Max_B,PE_WMean_M,PE_Max_M,PE_WMean_A,PE_Max_A,PE_WMean_R,PE_Max_R,TO_PAbird,TO_PA_weightbird,TO_PAmammal,TO_PA_weightmammal,TO_PAamphibian,TO_PA_weightamphibian,TO_PAreptile,TO_PA_weightreptile,HFP_WMean,HFP_Max,HFPRisk_around,BaseCarbon_WMean,BaseCarbon_WSum,VulCarbon_WMean,VulCarbon_WSum,IrrCarbon_WMean,IrrCarbon_WSum,BII_WMean,BII_Max,BioAnth_WMean,BioAnth_Max,TreeCover_WMean,TreeCover_Max,BioCropRisk,CropRisk,PastureRisk
541,1084,1073,Serranía de San Lucas,NA,6793.453642,KBA,NA,NA,6,Colombia,COL,Upper Middle Income Countries and Territories,yes,507,0.051305404,187,0.035450237,54,0.00846395,135,0.013414149,1.03E-06,7.92E-07,6.83E-06,2.60E-06,28.5031732,33.47747995,8.953883991,11.92187095,42.4674199,69.02541233,6.486469501,9.345564956,0.102516999,0.104884786,0.082279669,0.084571941,0.150435947,0.166391045,0.460714051,0.4530349,6.08796114,8.77545511,6.08796114,79.25364474,534.0379745,79.23640094,533.9187845,5.871728395,47.36804765,0.942946626,0.959863044,1.360134825,5.336380012,-0.019926582,0.217283309,5.04E-05,0.007560319,-0.011980247
542,1105,1320,Sierra Nevada de Santa Marta National Natural Park,NA,5097.654557,KBA,NA,NA,6,Colombia,COL,Upper Middle Income Countries and Territories,yes,569,0.057579437,177,0.033554502,45,0.007053292,127,0.012619237,3.19E-06,3.60E-06,4.29E-05,1.77E-05,83.30034322,86.53654119,9.464879717,10.89060442,77.46133417,86.25914389,39.66978085,59.92609509,0.162811048,0.180938652,0.144267682,0.16848196,0.245927659,0.219019258,0.497738214,0.48963791,9.172807526,19.6751522,9.172807526,74.68540815,455.8482733,74.66738482,455.6935509,18.80489335,104.9395219,0.913299059,0.947735365,-1.939537815,-0.298431394,0.157949415,0.299833342,7.92E-05,0.048718286,-0.007000902
543,881,509,Paramillo,5040.13885,5060.138135,IUCN,1,II,6,Colombia,COL,Upper Middle Income Countries and Territories,yes,632,0.063954665,201,0.038104265,103,0.016144201,175,0.017388712,1.54E-06,1.85E-06,2.59E-05,5.94E-06,45.29696539,50.65448381,13.55895989,17.16432673,96.71953828,136.9662049,32.42160872,50.62273678,0.096453885,0.098227953,0.079676439,0.076091806,0.208452508,0.229847038,0.42775277,0.433395737,7.114637118,11.46470434,7.114637118,98.01537368,583.5252365,98.00939809,583.4661538,17.41969493,90.83042752,0.908666746,0.918708663,-1.459839636,3.760742195,0.059021773,0.156466663,5.40E-05,0.012144764,-0.005705475
544,229,1334,"Ciénaga Grande, Isla de Salamanca and Sabana Gran",NA,2516.558778,KBA,NA,NA,6,Colombia,COL,Upper Middle Income Countries and Territories,yes,449,0.045436147,161,0.030521327,38,0.005956113,120,0.011923688,2.61E-06,3.85E-06,2.59E-05,1.70E-05,33.54973158,44.30854503,8.998160398,10.89060442,38.7583939,57.19532058,32.2472683,59.92609509,0.197699064,0.213272262,0.16257946,0.171907478,0.314832827,0.303848817,0.496911814,0.490334545,14.26148062,20.63485414,14.26148062,40.43769762,173.2706125,40.4167904,173.1587442,8.192572403,36.12198903,0.881588952,0.947735365,-2.707204859,-0.253448487,0.189976439,0.241133317,1.71E-05,-0.035659134,-0.00416195
545,928,1072,Parque Nacional Natural El Tuparro,NA,5527.148131,KBA,NA,NA,6,Colombia,COL,Upper Middle Income Countries and Territories,yes,541,0.054746003,193,0.036587678,51,0.00799373,148,0.014705882,3.20E-07,3.14E-07,1.03E-06,3.07E-06,12.25945521,17.2368188,3.925712772,5.60812675,5.750738761,7.145630648,6.237998388,10.4322644,0.099584697,0.108459154,0.094489818,0.101408704,0.135585957,0.155317274,0.282799787,0.281038227,0.528198088,1.770014129,0.528198088,39.28516539,305.2482346,39.25695669,305.0628849,11.96702167,84.3531544,0.637561024,0.809360597,-0.013505708,0.234191895,0.087167212,0.240316689,0,-9.82E-05,-0.021429422
546,237,1071,Complejo de Humedales Costeros de la Guajira,NA,2187.559748,KBA,NA,NA,6,Colombia,COL,Upper Middle Income Countries and Territories,yes,512,0.051811374,167,0.031658768,25,0.003918495,89,0.008843402,3.35E-06,9.27E-07,1.05E-05,4.61E-06,32.13593415,84.11565965,7.341867449,9.64640835,10.41829079,59.0982055,3.800057511,22.68700565,0.119631385,0.124135593,0.090764316,0.0951552,0.21544633,0.18777683,0.470132844,0.477474743,8.21837134,9.789319062,8.21837134,14.31141109,155.4740283,14.3089298,155.4519121,1.95153512,26.9815406,0.891889519,0.922496188,0.021707642,0.497726442,0.151297772,0.299833342,1.18E-07,-6.17E-05,-0.007819749
547,1147,508,Sumapaz,2217.493569,2227.291387,IUCN,1,II,6,Colombia,COL,Upper Middle Income Countries and Territories,yes,781,0.079032584,237,0.04492891,85,0.013322884,165,0.016395072,1.41E-06,1.22E-06,3.92E-05,6.09E-06,38.0303972,48.32976145,13.98210331,16.38618606,68.25915341,99.25466311,12.40099312,23.49335537,0.03239084,0.045331769,0.038765143,0.052735569,0.140989645,0.167228092,0.351555399,0.349069661,9.03996757,13.36176746,9.03996757,80.06210591,275.1447379,80.05787309,275.1266402,30.72166484,100.2327807,0.846663261,0.875963141,-0.327770142,0.332565308,-0.066980346,0.058016658,0.000136337,0.039506804,-0.018170112
548,6,510,Talamanca Range-La Amistad Reserves / La Amistad National Park,5678.45,5808.821747,WHS,1,Not Applicable,6,Costa Rica,CRI,Upper Middle Income Countries and Territories,yes,595,0.060210484,198,0.037535545,185,0.028996865,229,0.022754372,4.16E-06,5.25E-06,6.68E-05,2.58E-05,99.22480332,102.3182688,29.14248718,33.89821786,222.7687903,243.4821204,62.3227806,103.7574496,0.163105286,0.189155562,0.154164557,0.183813181,0.239187886,0.273000093,0.415296266,0.420125833,8.432458455,12.97409623,8.432458455,87.87073999,656.9366575,87.8615882,656.8497687,13.16928049,85.63694912,0.951546035,0.988408293,1.519734006,4.490402218,0.064412612,0.239299953,0.001006735,0.011884478,-0.015254431
549,1095,1313,Sierpe Wetlands and Osa Peninsula,NA,2287.015595,KBA,NA,NA,6,Costa Rica,CRI,Upper Middle Income Countries and Territories,yes,458,0.046346893,175,0.033175355,76,0.011912226,148,0.014705882,4.15E-06,3.80E-06,3.02E-05,1.35E-05,63.60617985,87.20636494,18.01984189,25.53873446,137.8604416,206.1420069,33.01048954,68.79331235,0.09419014,0.089985107,0.095269348,0.095721751,0.234500977,0.246825121,0.444738357,0.459268927,8.742877461,10.47878032,8.742877461,84.18632897,423.9774593,84.1578757,423.839693,6.982018734,35.37928897,0.946941453,0.963253075,-0.226348193,0.434188836,0.157853064,0.15806669,0.001098683,0.011440328,-0.021421636
550,809,699,Nicoya Peninsula,NA,3062.016043,KBA,NA,NA,6,Costa Rica,CRI,Upper Middle Income Countries and Territories,yes,368,0.037239425,146,0.027677725,60,0.009404389,133,0.013215421,1.64E-06,1.13E-06,6.34E-06,4.89E-06,68.64672457,85.39338125,9.712185652,19.91366211,46.98006112,85.71398836,9.002332485,20.90446318,0.112519416,0.133317819,0.094646826,0.109066049,0.173569762,0.200832058,0.489434163,0.496160388,14.04539148,15.72086451,14.04539148,65.50183834,329.1463625,65.38741293,328.6877876,9.49818134,48.58729677,0.927759267,0.948231067,-6.878021304,-2.18765258,0.132339307,0.191316694,0.005598605,0.061645828,-0.098289201
551,184,700,Caribbean lowlands and wetlands,NA,4196.683477,KBA,NA,NA,6,Costa Rica,CRI,Upper Middle Income Countries and Territories,yes,545,0.055150779,184,0.034881517,113,0.017711599,192,0.019077901,3.54E-06,3.47E-06,3.01E-05,1.30E-05,84.59608618,94.62696246,21.98738761,26.40508541,142.0295558,196.7837478,18.87261243,57.14169321,0.085979148,0.085921297,0.081936469,0.078901085,0.163683546,0.160584408,0.449517282,0.475983745,8.715767905,15.82863019,8.715767905,72.99174746,424.6444687,72.97285094,424.5237497,4.481374607,26.17273899,0.954234223,0.995200142,-7.609183319,0,0.034508262,0.137383342,0.003707999,0.043750116,-0.044597033
552,228,1272,Ciénaga de Zapata,NA,5318.746061,KBA,NA,NA,6,Cuba,CUB,Upper Middle Income Countries and Territories,yes,113,0.011434932,27,0.005118483,19,0.002978056,54,0.00536566,4.19E-06,7.16E-06,3.36E-05,2.52E-05,30.12236203,30.42707675,7.673705455,7.775961714,17.24808716,24.67549278,23.53289592,46.53360757,0.142124059,0.15342992,0.152382737,0.163415413,0.170693466,0.18400662,0.717557189,0.745356784,6.013285823,10.24242224,6.013285823,22.20020805,135.4357698,22.19539051,135.4033503,0.05448341,1.716567938,0.867654812,0.895800686,-0.476790633,0.026031493,-0.069974033,0.005650043,0.010759388,-0.023869336,0.006672985
554,225,1209,Chott Ech Chergui,NA,4001.245397,KBA,NA,NA,8,Algeria,DZA,Upper Middle Income Countries and Territories,yes,122,0.012345679,52,0.00985782,4,0.000626959,47,0.004670111,2.04E-07,4.05E-07,7.39E-07,3.69E-06,2.068340026,2.223350202,1.468819886,1.521518884,0.414730885,0.712130666,1.937413921,3.480365116,0.164089986,0.165060724,0.187943838,0.187150541,0.275780259,0.279007535,0.410878195,0.415648081,6.421426924,9.414307141,6.421426924,37.46377388,138.0429091,37.46034704,138.0295197,15.37615783,43.61115471,0.663140838,0.780222635,3.220480941,18.67059328,-0.040663248,0.010366663,2.93E-07,-0.001939307,0.005295931
555,213,1204,Chaîne du Dahra,NA,3414.549947,KBA,NA,NA,8,Algeria,DZA,Upper Middle Income Countries and Territories,yes,129,0.013054038,46,0.008720379,6,0.000940439,35,0.003477742,1.87E-07,4.61E-07,9.75E-07,2.13E-06,2.450251284,2.581900928,1.499616641,1.537529883,1.679493022,1.679493022,3.520280239,3.634095875,0.104345133,0.120623928,0.133760695,0.150887069,0.156632098,0.165371401,0.512848742,0.553205334,16.85173289,18.40872719,16.85173289,38.05993386,241.5799914,38.05452973,241.5354175,4.16138642,28.44217974,0.82133385,0.85724344,-1.483699284,3.543426523,-0.112892111,-0.094316676,0.000109251,0.029930425,-0.01814764
556,333,1206,El Kala - Tarf,NA,2539.875344,KBA,NA,NA,8,Algeria,DZA,Upper Middle Income Countries and Territories,yes,139,0.014065979,41,0.007772512,8,0.001253918,36,0.003577107,1.71E-07,5.80E-07,1.24E-05,1.23E-06,2.494139476,2.515227838,1.317210021,1.381287373,5.530472218,6.601112849,1.833846032,1.940518957,0.102959974,0.097564963,0.146281271,0.138744362,0.152282299,0.133075858,0.476690395,0.488576706,14.77364031,16.9336282,14.77364031,41.48893062,210.3602192,41.46513433,210.3049419,13.97609976,75.9803985,0.881978534,0.891431993,-0.67669903,3.194442756,0.062804849,0.099666685,0.000186474,0.129912329,-0.079627145
557,884,566,Parc National de l'Ahaggar,NA,64308.88983,KBA,NA,NA,8,Algeria,DZA,Upper Middle Income Countries and Territories,yes,31,0.003137017,28,0.005308057,3,0.000470219,33,0.003279014,1.24E-07,2.84E-07,3.61E-07,3.23E-07,0.40146617,0.457716397,0.972754701,1.013721271,0.143087119,0.14779558,0.371060831,0.51119879,0.19249649,0.190579354,0.183118502,0.183518912,0.178273467,0.175287643,0.451864791,0.449788935,1.458432264,2.847666566,1.458432264,NA,0.999,NA,0.999,NA,0.999,0.832192376,0.859567047,0.002186329,0.030349732,0.010847514,0.036683332,0,0,0
558,883,181,Parc Culturel du Tassili (Illizi),133300,99331.43415,IUCN,1,II,8,Algeria,DZA,Upper Middle Income Countries and Territories,yes,27,0.00273224,28,0.005308057,4,0.000626959,43,0.004272655,1.36E-07,3.49E-07,2.97E-07,6.69E-07,0.393309625,0.463912073,0.773196969,0.94083447,0.129063389,0.194695941,0.703532344,1.147002792,0.141242963,0.145267711,0.146511046,0.151045494,0.197581984,0.202302254,0.339296187,0.349784309,1.341771825,2.479179635,1.341771825,NA,0.999,NA,0.999,NA,0.999,0.842468278,0.865102864,0,0,0.001011528,0.0056,0,-2.00E-05,-3.71E-15
559,299,1205,Djebel Aissa,NA,6306.208843,KBA,NA,NA,8,Algeria,DZA,Upper Middle Income Countries and Territories,yes,90,0.009107468,52,0.00985782,3,0.000470219,53,0.005266296,2.12E-07,6.51E-07,6.54E-07,2.58E-06,1.716703441,1.895456453,1.946010982,2.175066391,0.271071514,0.322496481,1.975370362,3.145278784,0.151532423,0.153073275,0.1746077,0.178999762,0.223689705,0.220754173,0.310069319,0.319670334,5.075509339,5.638128632,5.075509339,NA,1.001,NA,1.001,NA,1.001,0.635855073,0.701982508,0.073179856,0.240341186,0.003090593,0.014016666,8.39E-08,-0.003537667,0.012805495
560,300,1211,Djebel Amour,NA,12753.83971,KBA,NA,NA,8,Algeria,DZA,Upper Middle Income Countries and Territories,yes,106,0.010726574,51,0.009668246,3,0.000470219,50,0.004968203,2.29E-07,4.78E-07,6.54E-07,2.91E-06,1.930872809,2.153377491,1.428620207,1.494926349,0.252555267,0.322496481,1.468676465,3.011110993,0.156111956,0.157204169,0.186516794,0.187497882,0.237032995,0.2227919,0.34381914,0.349129151,5.930716209,8.299291732,5.930716209,87.6026061,88.6006061,87.59489025,88.59289025,62.44834165,63.44634165,0.683952728,0.780363204,2.344395506,8.031677236,-0.003067066,0.018633336,8.21E-07,0.002108361,0.004142926
561,82,1210,Aures - Chelia,NA,4845.379233,KBA,NA,NA,8,Algeria,DZA,Upper Middle Income Countries and Territories,yes,139,0.014065979,56,0.010616114,5,0.000783699,57,0.005663752,2.71E-07,6.49E-07,1.15E-06,1.15E-06,3.48040748,7.47058642,1.687728602,1.7681447,1.554194201,1.743910214,2.581674854,2.824211784,0.122992859,0.143869699,0.143250707,0.166346094,0.249176833,0.283362615,0.389840803,0.459448589,10.52160548,15.30079248,10.52160548,51.7835307,415.9311998,51.77940133,415.9033475,13.00315399,89.49204488,0.824083485,0.871239492,5.688201042,18.70536801,-0.139089134,-0.015049998,1.70E-05,0.065896037,-0.13801007
562,931,1308,Parque Nacional Sumaco-Napo Galeras,NA,2093.385551,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,958,0.096943938,242,0.045876777,186,0.029153605,181,0.017984897,1.48E-06,2.49E-06,3.51E-05,6.38E-06,75.36842916,83.24921486,20.88756912,23.29177456,232.6376819,257.6977448,14.35515821,14.96814596,0.053698863,0.051546671,0.049286791,0.046162008,0.068218949,0.068788333,0.28950235,0.30901525,4.83760348,5.823882925,4.83760348,120.6501638,493.577965,120.6450277,493.5559206,40.19621056,153.9116855,0.86474297,0.92237309,1.28060855,3.701553337,0.063420373,0.214983344,1.41E-05,0.015760494,-0.002010441
563,1187,1079,Tierras altas de Isabela,NA,2174.470757,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,36,0.003642987,4,0.000758294,0,0,16,0.001589825,2.32E-05,8.13E-05,NA,0.000101836,NA,#NAME?,5.471946115,6.279278882,NA,#NAME?,11.3586043,14.01820344,0.227605359,0.257621422,0.23095353,0.255303867,0.257837001,0.299530855,0.954679023,0.950738847,0,0,0,28.83588315,147.3006438,28.82944078,147.2409338,0.727351234,4.06058085,0.929006728,0.953353817,-0.204212498,0.001571655,0.203933441,0.26608333,0,-4.89E-05,-0.002624626
564,922,1080,Parque Nacional Llanganates,NA,2211.464184,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,911,0.092187816,235,0.044549763,146,0.022884013,187,0.018581081,1.42E-06,2.58E-06,2.52E-05,9.33E-06,74.89538352,84.40240273,24.25248777,26.30428564,203.1766628,264.9802476,19.32681082,19.58490822,0.073585963,0.089358353,0.065902108,0.077189202,0.104568695,0.108627101,0.316084645,0.33090683,7.488905915,7.575267565,7.488905915,86.22382078,294.5913815,86.21956605,294.577771,32.99731255,102.695693,0.867615158,0.872130712,0.976071245,1.125076295,0.030310877,0.316716671,3.00E-08,0.011814431,-0.003808207
565,1065,532,Sangay National Park,2719.25,2526.760989,WHS,1,Not Applicable,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,856,0.086622141,217,0.041137441,93,0.014576803,166,0.016494436,1.58E-06,2.99E-06,4.24E-05,1.02E-05,66.12064983,72.80646621,20.66755934,23.81199049,152.37647,188.236274,15.42764889,19.32991042,0.066651808,0.073641503,0.058311594,0.067520979,0.085331836,0.107031275,0.31118594,0.294290943,3.651850916,7.575267565,3.651850916,97.61700741,363.7649284,97.61275083,363.7477259,37.75947551,145.2042436,0.881683409,0.884326167,0.211343444,0.946151735,0.059934995,0.11226666,0.000286651,0.038955343,-0.006869824
566,996,1074,Río Conambo-Bobonaza,NA,8774.421938,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,807,0.081663631,237,0.04492891,173,0.027115987,190,0.018879173,1.16E-06,1.27E-06,1.47E-05,2.87E-06,30.1047072,61.92445619,11.57939252,16.95590898,89.52195672,173.7462648,7.685606057,12.6287707,0.074028388,0.073813527,0.07018751,0.068726834,0.131853189,0.131996423,0.209652846,0.200705856,1.371727832,5.966281503,1.371727832,141.7290801,1261.793023,141.7219292,1261.727231,36.13958556,326.90961,0.920958283,0.940772534,0.012085983,0.210479736,0.005293604,0.316716671,9.43E-05,0.035089903,-0.000271993
567,193,1270,Cayambe-Coca Ecological Reserve and surrounding,NA,3864.518022,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,1019,0.103116778,263,0.04985782,177,0.027742947,215,0.021363275,1.94E-06,3.70E-06,4.45E-05,8.90E-06,83.51073284,89.5350024,25.14448308,33.45265239,251.9654183,292.0621725,17.55678166,30.38898002,0.031277432,0.033842442,0.034593529,0.037798436,0.076574805,0.085902324,0.313405635,0.332944628,6.083842409,13.34321815,6.083842409,104.0732246,510.8494902,104.0693376,510.8278364,41.44305259,199.4982171,0.858801538,0.918563231,0.695560246,2.000381472,0.089883043,0.214983344,1.39E-05,0.037155556,-0.008490927
568,695,1076,Manglares del golfo de Guayaquil,NA,2171.066089,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,482,0.048775552,136,0.025781991,33,0.005172414,109,0.010830684,2.42E-06,3.05E-06,2.28E-05,9.26E-06,56.66367813,68.53355361,15.32071049,18.24515673,52.21252632,80.63929047,12.66041434,21.13044544,0.123523167,0.132452633,0.095038523,0.102899927,0.177399584,0.177660039,0.520584646,0.549605264,10.05486501,16.18080932,10.05486501,53.21110619,262.5979062,53.18391596,262.4630389,10.68460708,53.65573077,0.903811868,0.916979614,-4.181174103,0.957031253,0.057866012,0.22968334,0.001347052,0.010671893,-0.011855593
569,899,1082,Parque Nacional Cayambe-Coca,NA,3729.896501,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,1019,0.103116778,263,0.04985782,177,0.027742947,215,0.021363275,1.94E-06,3.70E-06,4.45E-05,8.90E-06,83.51690081,89.5350024,25.2119371,33.45265239,251.7372774,292.0621725,17.66988857,30.38898002,0.031277432,0.034013636,0.034593529,0.038368877,0.076574805,0.087152395,0.313405635,0.332532514,6.163312222,13.34321815,6.163312222,103.7213246,510.8504902,103.7174315,510.8288364,41.36319365,199.4992171,0.859718523,0.918563231,0.716396851,2.000381472,0.085329726,0.214983344,1.39E-05,0.037917637,-0.008685106
570,1173,1075,Territorio Achuar,NA,7755.667519,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,722,0.073062133,228,0.043222749,154,0.024137931,189,0.018779809,1.06E-06,1.01E-06,1.05E-05,2.72E-06,25.83328554,51.52053061,9.64216563,14.47544548,67.0569274,129.9254049,6.404722783,12.6287707,0.07321459,0.071622791,0.067150999,0.064572086,0.13349527,0.137684495,0.19088946,0.184906627,1.356568194,4.272285556,1.356568194,143.1107306,1128.305802,143.0989486,1128.223893,36.37085444,299.6617412,0.933359765,0.940772534,0.003178051,0.057037354,0.039585512,0.182466686,0.000132782,0.079419666,-0.000465239
571,238,285,Complejo de Humedales Cuyabeno Lagartococha Yasuní,7736.685,7753.87801,IUCN,1,II,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,587,0.059400931,215,0.040758294,144,0.022570533,176,0.017488076,5.11E-07,8.56E-07,4.68E-06,1.16E-06,18.92128498,30.16377112,14.00578947,14.81637178,51.66670381,73.23264292,3.196670687,5.824125128,0.120777942,0.129206778,0.102674068,0.113103014,0.165229726,0.169101905,0.197491571,0.192177635,2.083134022,4.713958017,2.083134022,147.1134527,1457.3705,147.0958084,1457.194741,41.92332888,408.1855819,0.960533367,0.967976161,0.404975672,1.753051769,-0.014774074,0.173016667,2.59E-06,0.004562008,-0.000302402
572,1022,1083,Reserva Ecológica Cotacachi-Cayapas,NA,3468.296014,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,741,0.074984821,192,0.036398104,140,0.021943574,184,0.018282989,2.68E-06,4.15E-06,4.25E-05,2.51E-05,78.98674394,88.06911821,28.51155523,33.45265239,220.9303663,269.4820487,46.63963564,58.9254849,0.082154816,0.108149303,0.059194974,0.076967054,0.138140155,0.184765748,0.447537088,0.458652796,5.66472461,11.27602265,5.66472461,115.9709421,626.8915442,115.9650125,626.8582402,38.52085058,197.2713512,0.865989529,0.880879369,-0.250166672,1.250289922,0.051117189,0.142399967,1.27E-05,0.022856542,-0.007644258
573,1245,1077,Verde-Ónzole-Cayapas-Canandé,NA,2078.768055,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,548,0.055454361,163,0.030900474,93,0.014576803,136,0.013513514,2.49E-06,3.33E-06,2.77E-05,1.42E-05,59.42108551,76.82792187,15.76274825,27.58362901,133.1948894,206.8837843,23.1157957,45.00659182,0.153334487,0.171908249,0.108011194,0.122721867,0.175075216,0.198706982,0.507691883,0.51005177,7.495077097,8.258330382,7.495077097,101.3052729,319.3423281,101.2969926,319.321421,18.39566186,74.28068869,0.875444214,0.877242201,-6.607067009,0.668350221,0.134832851,0.142399967,1.31E-05,0.018313822,-0.005564427
574,414,1078,Gran Yasuní,NA,16432.55927,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,700,0.070835863,230,0.043601896,170,0.026645768,191,0.018978537,8.38E-07,1.10E-06,9.07E-06,3.09E-06,21.41589093,58.95480284,14.28683703,16.81997539,73.53121266,187.9682272,3.881268895,11.43555687,0.085847245,0.096766031,0.076977933,0.087998877,0.137534921,0.151000199,0.184234962,0.180852845,1.388624678,10.11969701,1.388624678,146.2243045,2147.482607,146.2165946,2147.337624,39.16471641,565.9625972,0.951151548,0.975361195,0.361760492,9.088348379,0.074536157,0.378166676,8.20E-06,0.011299402,-0.000152563
575,245,1081,Cordillera del Cóndor,NA,2544.238225,KBA,NA,NA,6,Ecuador,ECU,Upper Middle Income Countries and Territories,yes,792,0.080145719,198,0.037535545,89,0.013949843,181,0.017984897,1.90E-06,2.77E-06,3.68E-05,8.24E-06,72.06064846,85.24572686,20.0701293,21.40981075,135.3335293,144.3952855,15.84359409,30.85495653,0.078506824,0.083948744,0.068964831,0.075065323,0.126939544,0.109329704,0.333199349,0.317642111,3.467214082,4.577014762,3.467214082,129.342654,509.0373703,129.3297819,508.9964863,47.6078768,184.1783662,0.903008381,0.91950934,-0.074925064,0.088714599,-0.050195684,0.108366668,0.000706649,0.158204596,-0.002252878
619,591,579,Léconi grasslands,NA,2314.351669,KBA,NA,NA,3,Gabon,GAB,Upper Middle Income Countries and Territories,yes,370,0.037441813,117,0.022180095,46,0.007210031,110,0.010930048,2.93E-07,4.30E-07,7.38E-07,4.22E-07,11.71183404,12.17496456,6.359282144,6.462637229,10.74804225,11.4740483,1.739803177,1.774262823,0.071666458,0.065647231,0.102596443,0.097086762,0.10201286,0.087111421,0.233083905,0.244667917,2.920543458,4.882545825,2.920543458,24.94680958,178.1432186,24.94314043,178.131717,3.693941571,47.77085192,0.731940986,0.781375928,-2.506202634,1.12365725,0.091205001,0.095383346,0.000963449,0.00644813,-0.002627705
620,327,541,Ecosystem and Relict Cultural Landscape of Lopé-Okanda,5119.91,4967.188815,WHS,1,Not Applicable,3,Gabon,GAB,Upper Middle Income Countries and Territories,yes,379,0.03835256,129,0.024454976,70,0.010971787,130,0.012917329,4.28E-07,1.30E-06,8.06E-06,3.52E-06,14.17876266,14.3485606,8.633492624,8.889261656,22.83292659,24.46846593,6.313348471,23.66892944,0.070936003,0.074240427,0.097946583,0.101043512,0.080763803,0.084128535,0.139085991,0.140741548,2.583718033,3.149805174,2.583718033,144.7219597,879.7830483,144.7161632,879.7517909,35.00593219,218.0560094,0.840089648,0.853759714,0.378247298,1.048019406,0.119030997,0.138633311,0,-0.000260533,0.000200713
621,378,577,Gamba Protected Areas Complex,NA,12439.58215,KBA,NA,NA,3,Gabon,GAB,Upper Middle Income Countries and Territories,yes,395,0.039971666,116,0.021990521,71,0.011128527,122,0.012122417,3.34E-07,6.94E-07,5.71E-06,1.88E-06,13.83889505,14.32507059,5.976998268,6.337790172,22.71932975,29.06557307,4.654773187,9.500924023,0.08179789,0.076299219,0.110536993,0.106139598,0.121129277,0.108234234,0.204949044,0.179981127,2.936977891,4.120131131,2.936977891,134.7087285,1548.627906,134.6643131,1547.897166,33.65147649,396.1687395,0.817326125,0.832218765,0.387587142,1.752090449,0.02156899,0.262633264,3.92E-11,0.000435196,-0.000206934
